48	560	7
48	651	1
48	730	3
48	830	22
48	877	1
48	914	1
48	947	1
48	1537	4
48	1702	22
48	1772	3
48	1835	2
48	2407	5
48	2425	5
48	2536	1
48	2650	8
48	2669	7
48	2680	2
48	3033	2
48	3042	2
48	3264	7
48	3292	3
48	3426	8
48	3446	1
48	3536	1
48	3609	5
48	3659	11
48	3903	4
48	4019	7
48	4388	5
48	4422	1
48	4482	1
48	4602	2
48	4621	4
48	4735	4
48	4775	1
48	4986	3
48	4999	1
48	5021	2
48	5091	3
48	5194	2
48	5213	3
48	5244	3
48	5275	9
48	5294	2
48	5465	3
48	5726	5
48	5823	2
48	6300	3
48	6622	9
48	6770	2
48	6846	2
48	6922	3
48	7081	1
48	7239	1
48	7431	1
48	7501	1
48	7506	4
48	7623	2
48	7656	1
48	7739	1
48	7852	1
48	7935	3
48	8060	1
48	8105	1
48	8286	8
48	8644	2
48	8684	1
48	8728	1
48	8733	2
48	8866	1
48	8973	1
48	9078	1
48	9264	3
48	9265	13
48	9588	1
48	9604	6
48	9708	2
48	9816	6
48	9931	1
99	560	2
99	651	4
99	730	2
99	830	11
99	877	1
99	1537	13
99	1702	12
99	1772	2
99	1835	3
99	2376	2
99	2407	2
99	2425	1
99	2536	4
99	2650	3
99	2669	5
99	2680	2
99	3033	1
99	3042	10
99	3264	3
99	3426	6
99	3446	1
99	3536	3
99	3659	5
99	3777	9
99	3903	3
99	3972	5
99	4019	2
99	4369	1
99	4388	1
99	4422	1
99	4482	1
99	4602	4
99	4621	1
99	4986	1
99	4999	2
99	5053	1
99	5091	3
99	5213	1
99	5275	7
99	5465	1
99	5726	1
99	5823	13
99	6300	1
99	6341	4
99	6622	2
99	6770	2
99	6817	1
99	6846	6
99	6911	1
99	6922	4
99	7036	2
99	7081	3
99	7239	1
99	7431	2
99	7506	1
99	7623	1
99	7656	3
99	7852	2
99	7935	1
99	8105	4
99	8143	3
99	8286	3
99	8644	1
99	8684	3
99	8728	1
99	8775	1
99	8866	1
99	8973	1
99	9067	7
99	9078	1
99	9264	2
99	9265	6
99	9604	1
99	9708	2
99	9931	1
560	830	67
560	877	2
560	914	1
560	1537	10
560	1575	5
560	1702	54
560	1772	1
560	1835	11
560	1872	1
560	2376	1
560	2407	9
560	2425	10
560	2536	4
560	2650	15
560	2669	10
560	2680	12
560	2698	4
560	2883	1
560	3033	3
560	3042	3
560	3264	16
560	3292	1
560	3426	4
560	3446	6
560	3536	5
560	3609	35
560	3659	19
560	3777	1
560	3903	6
560	4019	17
560	4388	5
560	4422	5
560	4482	6
560	4602	3
560	4621	17
560	4735	13
560	4775	3
560	4807	4
560	4821	3
560	4986	8
560	5021	7
560	5053	1
560	5091	8
560	5194	1
560	5213	1
560	5244	6
560	5275	16
560	5294	3
560	5465	1
560	5726	9
560	5823	5
560	6300	1
560	6341	1
560	6447	1
560	6622	18
560	6817	1
560	6846	2
560	6911	2
560	6922	2
560	7036	1
560	7081	1
560	7239	2
560	7339	2
560	7501	14
560	7506	2
560	7623	5
560	7656	3
560	7739	8
560	7852	1
560	7935	8
560	8060	3
560	8105	1
560	8286	6
560	8644	4
560	8684	2
560	8728	2
560	8733	7
560	8866	2
560	8973	1
560	9265	56
560	9588	3
560	9604	6
560	9708	3
560	9816	1
651	830	20
651	877	2
651	947	1
651	1537	2
651	1702	8
651	2376	2
651	2407	2
651	2425	1
651	2536	5
651	2650	2
651	2669	6
651	2680	4
651	2883	1
651	3042	3
651	3264	1
651	3446	1
651	3536	1
651	3609	1
651	3659	5
651	3777	7
651	3903	1
651	3972	2
651	4369	4
651	4388	1
651	4775	1
651	4999	1
651	5053	3
651	5091	1
651	5213	1
651	5275	6
651	5726	1
651	6300	5
651	6341	1
651	6447	2
651	6622	3
651	6770	2
651	6846	2
651	6922	1
651	7239	2
651	7431	2
651	7501	1
651	7656	2
651	7935	1
651	8060	3
651	8143	7
651	8286	1
651	8684	3
651	8733	1
651	9264	2
651	9265	2
651	9588	1
651	9604	2
651	9816	1
730	830	5
730	947	1
730	1537	2
730	1702	2
730	1772	1
730	2407	1
730	2425	1
730	2536	1
730	2650	1
730	2680	1
730	3042	5
730	3264	4
730	3426	3
730	3609	1
730	3972	1
730	4019	2
730	4388	1
730	4482	1
730	4986	2
730	5091	2
730	5194	1
730	5275	1
730	5465	1
730	5823	6
730	6622	2
730	7081	1
730	7239	1
730	7431	1
730	7501	1
730	8286	2
730	9604	1
730	9931	1
830	877	16
830	914	7
830	947	10
830	1537	61
830	1575	21
830	1702	227
830	1772	20
830	1835	42
830	1872	6
830	2376	21
830	2407	36
830	2425	51
830	2536	26
830	2650	69
830	2669	64
830	2680	89
830	2698	16
830	2883	8
830	3033	5
830	3042	13
830	3264	45
830	3292	5
830	3426	39
830	3446	19
830	3536	20
830	3609	125
830	3659	104
830	3777	1
830	3903	15
830	3972	11
830	4019	51
830	4369	4
830	4388	31
830	4422	16
830	4482	21
830	4602	15
830	4621	70
830	4735	51
830	4775	15
830	4807	7
830	4821	20
830	4986	20
830	4999	3
830	5021	14
830	5053	10
830	5091	46
830	5194	17
830	5213	19
830	5244	20
830	5275	94
830	5294	15
830	5465	11
830	5726	12
830	5823	17
830	6300	18
830	6341	10
830	6447	10
830	6622	76
830	6770	4
830	6817	6
830	6846	15
830	6911	5
