50	526	4
50	612	2
50	791	13
50	874	3
50	1181	2
50	1461	5
50	1580	16
50	1991	2
50	2224	2
50	2237	1
50	2347	3
50	2477	4
50	2497	4
50	2506	1
50	2837	2
50	3049	4
50	3128	1
50	3242	4
50	3257	1
50	3368	1
50	3447	4
50	3504	6
50	3742	2
50	3851	5
50	4221	2
50	4258	1
50	4319	1
50	4431	1
50	4448	8
50	4539	1
50	4576	2
50	4825	4
50	4836	1
50	4912	2
50	5034	1
50	5052	3
50	5100	2
50	5120	3
50	5485	3
50	5574	1
50	6020	2
50	6155	3
50	6326	3
50	6528	1
50	6583	4
50	6902	1
50	6974	1
50	7241	1
50	7275	2
50	7366	6
50	7601	3
50	7700	1
50	7916	4
50	8136	1
50	8368	1
50	8373	3
50	8429	1
50	8601	1
50	8890	1
50	8893	11
50	9240	1
50	9260	2
50	9362	1
50	9499	5
50	9624	1
90	309	2
90	526	1
90	687	5
90	791	8
90	835	1
90	1461	2
90	1580	4
90	1696	2
90	2185	1
90	2224	1
90	2237	2
90	2347	2
90	2477	4
90	2497	1
90	2506	1
90	2844	12
90	3049	15
90	3128	1
90	3242	6
90	3257	1
90	3368	4
90	3504	2
90	3742	2
90	3813	2
90	3851	2
90	4206	1
90	4221	1
90	4258	1
90	4431	2
90	4448	1
90	4576	2
90	4643	1
90	4825	6
90	4876	1
90	4912	1
90	5052	1
90	5120	1
90	5485	1
90	5574	30
90	6326	4
90	6501	2
90	6583	3
90	6691	1
90	6736	9
90	6902	1
90	7744	5
90	7916	7
90	8163	12
90	8315	3
90	8429	1
90	8511	1
90	8698	4
90	8890	2
90	8893	5
90	9240	1
309	791	2
309	1461	1
309	1580	2
309	1637	1
309	2477	1
309	2506	1
309	2844	2
309	3049	4
309	3242	5
309	3368	2
309	3851	1
309	4319	1
309	4448	1
309	4825	3
309	4854	1
309	5574	5
309	6691	2
309	6736	4
309	7275	1
309	7366	1
309	7744	1
309	7916	1
309	8163	3
309	8893	2
526	781	2
526	791	80
526	835	2
526	874	1
526	886	1
526	901	7
526	1449	3
526	1461	14
526	1580	78
526	1637	2
526	1695	3
526	1696	11
526	2185	4
526	2224	16
526	2237	13
526	2309	3
526	2347	10
526	2477	25
526	2497	13
526	2506	17
526	2525	3
526	2693	6
526	2837	2
526	2844	3
526	3049	30
526	3128	4
526	3158	2
526	3242	6
526	3257	5
526	3368	23
526	3447	49
526	3504	29
526	3742	10
526	3851	26
526	4221	5
526	4258	10
526	4319	6
526	4431	3
526	4448	32
526	4539	13
526	4576	10
526	4643	5
526	4663	10
526	4825	16
526	4854	9
526	4876	2
526	4912	16
526	5034	1
526	5052	3
526	5100	10
526	5120	10
526	5485	10
526	5574	10
526	6326	34
526	6501	2
526	6528	8
526	6570	3
526	6583	1
526	6691	1
526	6902	1
526	6974	8
526	7122	11
526	7241	6
526	7275	5
526	7366	20
526	7601	5
526	7700	3
526	7744	1
526	7916	3
526	8136	3
526	8163	6
526	8315	10
526	8368	6
526	8373	13
526	8429	4
526	8511	4
526	8601	5
526	8711	3
526	8893	82
526	8933	3
526	9240	7
526	9260	4
526	9362	2
526	9499	2
526	9624	1
612	791	14
612	835	2
612	874	1
612	1181	2
612	1461	1
612	1580	6
612	1695	1
612	2185	1
612	2224	3
612	2347	4
612	2477	2
612	2497	4
612	2506	4
612	2525	1
612	2693	1
612	2844	1
612	3368	1
612	3447	1
612	3504	3
612	3813	2
612	4221	1
612	4448	1
612	4576	3
612	4836	1
612	4854	1
612	4876	2
612	4912	1
612	5052	1
612	5100	1
612	5120	3
612	6020	2
612	6155	4
612	6326	2
612	6501	1
612	7122	1
612	7366	1
612	7601	1
612	7700	1
612	7916	1
612	8136	1
612	8373	2
612	8698	1
612	8890	1
612	8893	3
612	9499	1
687	791	3
687	1461	1
687	1637	1
687	2237	2
687	2347	1
687	2477	1
687	2506	2
687	2844	6
687	3049	5
687	3158	1
687	3242	3
687	3504	2
687	3742	1
687	4221	1
687	4319	1
687	4431	2
687	4825	1
687	4912	1
687	5034	1
687	5120	1
687	5574	8
687	6326	2
687	6902	1
687	7744	1
687	7916	1
687	8163	2
687	8890	1
687	9240	1
687	9362	1
781	791	4
781	901	1
781	1580	8
781	2224	1
781	2477	1
781	2497	1
781	2506	1
781	2693	2
781	3049	4
781	3242	1
781	3368	6
781	3447	3
781	3504	3
781	3742	1
781	3851	5
781	4206	1
781	4221	1
781	4258	4
781	4319	6
781	4448	13
781	4539	1
781	4663	1
781	4825	1
781	5052	1
781	5100	1
781	5120	2
781	6326	2
781	6691	1
781	6974	4
781	7122	2
781	7275	2
781	7366	11
781	7601	1
781	8315	4
781	8373	2
781	8429	3
781	8601	1
781	8893	18
781	9362	3
791	835	8
791	874	12
791	886	5
791	901	5
791	1181	8
791	1449	9
791	1461	55
791	1580	247
791	1637	20
791	1695	16
791	1696	40
791	1991	14
791	2185	24
791	2224	45
791	2237	55
791	2309	7
791	2347	33
791	2477	93
791	2497	67
791	2506	103
791	2525	14
791	2693	12
791	2837	9
791	2844	7
791	3049	85
791	3128	21
791	3158	6
791	3242	50
791	3257	17
791	3368	56
791	3447	149
791	3504	116
791	3742	19
791	3813	10
791	3851	75
791	4206	1
791	4221	32
791	4258	16
791	4319	24
791	4431	17
791	4448	114
791	4539	48
791	4576	41
791	4643	10
791	4663	39
791	4825	40
791	4836	4
791	4854	13
791	4876	11
791	4912	52
791	5034	16
791	5052	23
791	5100	30
791	5120	53
791	5485	16
791	5574	22
791	6020	20
791	6155	13
791	6326	96
791	6501	7
791	6528	27
791	6570	14
791	6583	18
791	6691	6
791	6736	9
791	6902	24
791	6974	14
791	7122	34
791	7241	20
791	7275	25
791	7366	79
791	7601	11
791	7700	26
791	7744	3
791	7916	49
791	8136	6
791	8163	13
791	8315	31
791	8368	12
791	8373	47
791	8429	9
791	8511	8
791	8601	10
791	8698	12
791	8711	11
791	8890	6
791	8893	235
791	8933	10
791	9240	11
791	9260	37
791	9362	23
791	9499	10
791	9624	10
835	1461	2
835	1580	8
835	1696	1
835	2185	2
835	2237	2
835	2477	3
835	2497	3
835	2506	1
835	2844	2
835	3049	6
835	3242	1
835	3368	2
835	3447	1
835	3504	5
835	3742	1
835	3813	1
835	3851	1
835	4448	1
835	4576	2
835	4825	2
835	5034	2
835	5120	4
835	5574	2
835	6326	6
835	6501	1
835	6528	1
835	6570	1
835	6583	1
835	6736	2
835	7916	4
835	8315	1
835	8368	1
835	8511	1
835	8711	1
835	8890	1
835	8893	6
835	9260	1
835	9362	1
874	886	1
874	1181	1
874	1580	7
874	2237	3
874	2347	1
874	2477	3
874	2497	4
874	2506	1
874	2525	1
874	2693	1
874	2844	1
874	3049	1
874	3242	2
874	3257	1
874	3368	2
874	3447	5
874	3504	4
874	3813	5
874	3851	1
874	4431	1
874	4448	4
874	4539	1
874	4576	1
874	4825	2
874	4836	1
874	4876	1
874	4912	4
874	5052	3
874	5100	2
874	5120	1
874	5574	7
874	6020	2
874	6155	1
874	6326	3
874	6528	2
874	6570	1
874	6583	5
874	6736	1
874	6902	1
874	6974	3
874	7122	1
874	7241	1
874	7275	2
874	7366	2
874	7700	2
874	8315	2
874	8368	1
874	8601	1
874	8698	1
874	8893	5
874	9260	3
874	9362	2
874	9499	1
874	9624	3
886	901	3
886	1461	1
886	1580	7
886	2224	3
886	2309	1
886	2477	1
886	2497	1
886	2525	1
886	2693	1
886	2837	1
886	3049	3
886	3128	1
886	3242	3
886	3368	1
886	3447	5
886	3504	2
886	3742	1
886	3851	5
886	4206	1
886	4258	2
886	4319	2
886	4431	1
886	4448	15
886	4539	1
886	4576	1
886	4643	1
886	4663	3
886	4825	3
886	4912	2
886	5100	2
886	5574	1
886	6155	1
886	6326	1
886	6501	1
886	6583	1
886	6974	4
886	7366	11
886	7601	1
886	7700	1
886	8136	2
886	8315	2
886	8373	4
886	8429	3
886	8601	3
886	8890	1
886	8893	18
886	9240	1
886	9362	1
901	1461	1
901	1580	13
901	2477	1
901	2497	1
901	2693	1
901	2837	2
901	3049	7
901	3128	1
901	3242	2
901	3257	1
901	3368	6
901	3447	4
901	3504	4
901	3742	2
901	3851	4
901	4258	4
901	4448	8
901	4539	4
901	4576	1
901	4643	2
901	4663	8
901	4825	1
901	4912	2
901	5052	1
901	5100	3
901	5485	1
901	6326	2
901	6501	1
901	6528	1
901	6691	1
901	6974	2
901	7275	1
901	7366	5
901	7601	1
901	8136	1
901	8315	3
901	8368	1
901	8373	5
901	8429	2
901	8601	3
901	8698	1
901	8893	13
901	9240	1
901	9362	1
1181	1449	2
1181	1580	5
1181	2237	2
1181	2477	2
1181	2497	4
1181	2506	2
1181	2844	2
1181	3049	2
1181	3242	3
1181	3257	1
1181	3368	2
1181	3447	1
1181	3504	1
1181	4221	3
1181	4258	1
1181	4448	1
1181	4539	2
1181	4576	2
1181	4836	1
1181	4876	1
1181	5100	1
1181	5120	2
1181	5485	1
1181	6020	4
1181	6155	5
1181	6528	3
1181	6570	1
1181	6691	1
1181	6902	2
1181	7122	2
1181	7275	2
1181	7366	2
1181	7601	3
1181	7700	1
1181	7916	1
1181	8893	6
1181	9240	1
1181	9260	2
1181	9362	1
1181	9499	2
1449	1461	1
1449	1580	9
1449	1637	1
1449	1991	1
1449	2224	3
1449	2237	1
1449	2309	3
1449	2347	4
1449	2477	1
1449	2497	5
1449	2506	3
1449	2693	1
1449	2837	1
1449	2844	3
1449	3049	2
1449	3242	1
1449	3257	2
1449	3368	1
1449	3447	3
1449	3504	4
